,prospect_id,industry,business_size,region,offer_type,acquisition_channel,credit_score_band,years_in_business,mailer_sent_date,response_date,response_flag,acquisition_flag,mailing_cost_usd,estimated_monthly_charge_volume_usd,roi,cost_per_acquisition,prospect_value_tier,days_to_respond,year_month
155,100155,Real Estate,Micro (1-9),Southeast,Rewards Points 3x,Lookalike Audience,750-799,1-3 yrs,2023-01-04,,0,0,2.2,0.0,-1.0,,Not Acquired,,2023-01
156,100156,Logistics,Micro (1-9),Southeast,No Annual Fee,Past Inquiry,800+,3-7 yrs,2023-09-27,,0,0,1.72,0.0,-1.0,,Not Acquired,,2023-09
157,100157,Retail,Micro (1-9),Northeast,No Annual Fee,Cold List,700-749,3-7 yrs,2024-05-27,,0,0,1.68,0.0,-1.0,,Not Acquired,,2024-05
158,100158,Retail,Small (10-49),Midwest,Travel Miles 2x,Cold List,750-799,7-15 yrs,2023-07-02,,0,0,2.28,0.0,-1.0,,Not Acquired,,2023-07
159,100159,Finance,Medium (50-249),Southeast,Travel Miles 2x,Cold List,700-749,7-15 yrs,2024-06-03,,0,0,2.23,0.0,-1.0,,Not Acquired,,2024-06
160,100160,Education,Medium (50-249),Southeast,Travel Miles 2x,Partner Referral,750-799,15+ yrs,2023-04-19,,0,0,2.14,0.0,-1.0,,Not Acquired,,2023-04
161,100161,Logistics,Small (10-49),Midwest,Travel Miles 2x,Partner Referral,650-699,3-7 yrs,2024-10-02,,0,0,2.25,0.0,-1.0,,Not Acquired,,2024-10
162,100162,Technology,Small (10-49),Southeast,Travel Miles 2x,Past Inquiry,700-749,1-3 yrs,2023-11-02,,0,0,2.32,0.0,-1.0,,Not Acquired,,2023-11
163,100163,Real Estate,Medium (50-249),Northeast,Rewards Points 3x,Cold List,750-799,3-7 yrs,2024-10-16,,0,0,2.01,0.0,-1.0,,Not Acquired,,2024-10
164,100164,Real Estate,Micro (1-9),West,No Annual Fee,Partner Referral,700-749,15+ yrs,2024-06-03,,0,0,1.67,0.0,-1.0,,Not Acquired,,2024-06
165,100165,Hospitality,Medium (50-249),Northeast,Rewards Points 3x,Cold List,750-799,15+ yrs,2024-09-15,,0,0,2.17,0.0,-1.0,,Not Acquired,,2024-09
166,100166,Technology,Small (10-49),Northeast,Rewards Points 3x,Cold List,700-749,1-3 yrs,2023-07-23,,0,0,2.09,0.0,-1.0,,Not Acquired,,2023-07
167,100167,Finance,Small (10-49),Southwest,0% Intro APR,Cold List,800+,1-3 yrs,2023-06-06,,0,0,1.95,0.0,-1.0,,Not Acquired,,2023-06
168,100168,Finance,Small (10-49),Southeast,No Annual Fee,Past Inquiry,700-749,3-7 yrs,2024-01-18,2024-01-30,1,1,1.58,6625.5,82.8671,1.58,Mid Value,12 days,2024-01
169,100169,Manufacturing,Micro (1-9),Northeast,Travel Miles 2x,Cold List,600-649,7-15 yrs,2024-07-06,,0,0,2.22,0.0,-1.0,,Not Acquired,,2024-07
170,100170,Healthcare,Small (10-49),Southwest,0% Intro APR,Lookalike Audience,650-699,3-7 yrs,2024-06-27,,0,0,1.99,0.0,-1.0,,Not Acquired,,2024-06
171,100171,Construction,Small (10-49),Southwest,Rewards Points 3x,Cold List,700-749,1-3 yrs,2023-01-01,,0,0,2.07,0.0,-1.0,,Not Acquired,,2023-01
172,100172,Finance,Micro (1-9),Northeast,Rewards Points 3x,Cold List,750-799,15+ yrs,2024-09-05,,0,0,2.07,0.0,-1.0,,Not Acquired,,2024-09
173,100173,Education,Small (10-49),West,Travel Miles 2x,Partner Referral,750-799,1-3 yrs,2023-11-28,,0,0,2.25,0.0,-1.0,,Not Acquired,,2023-11
174,100174,Education,Medium (50-249),West,Travel Miles 2x,Past Inquiry,650-699,3-7 yrs,2024-05-15,,0,0,2.21,0.0,-1.0,,Not Acquired,,2024-05
175,100175,Finance,Micro (1-9),Northeast,Cash Back 2%,Lookalike Audience,800+,1-3 yrs,2023-01-20,,0,0,1.88,0.0,-1.0,,Not Acquired,,2023-01
176,100176,Construction,Small (10-49),Southwest,No Annual Fee,Cold List,750-799,7-15 yrs,2023-04-25,,0,0,1.66,0.0,-1.0,,Not Acquired,,2023-04
177,100177,Real Estate,Medium (50-249),Midwest,Travel Miles 2x,Past Inquiry,650-699,15+ yrs,2024-01-07,,0,0,2.17,0.0,-1.0,,Not Acquired,,2024-01
178,100178,Healthcare,Small (10-49),Northeast,Rewards Points 3x,Cold List,750-799,7-15 yrs,2023-11-11,,0,0,2.1,0.0,-1.0,,Not Acquired,,2023-11
179,100179,Manufacturing,Small (10-49),Northeast,Cash Back 2%,Past Inquiry,650-699,<1 yr,2023-09-03,,0,0,1.8,0.0,-1.0,,Not Acquired,,2023-09
180,100180,Manufacturing,Small (10-49),Southwest,No Annual Fee,Cold List,700-749,1-3 yrs,2023-03-01,,0,0,1.63,0.0,-1.0,,Not Acquired,,2023-03
181,100181,Logistics,Micro (1-9),Midwest,Rewards Points 3x,Cold List,700-749,1-3 yrs,2023-09-04,2023-09-29,1,1,2.02,763.29,6.5573,2.02,Low Value,25 days,2023-09
182,100182,Retail,Small (10-49),Northeast,No Annual Fee,Lookalike Audience,700-749,1-3 yrs,2023-03-22,,0,0,1.65,0.0,-1.0,,Not Acquired,,2023-03
183,100183,Manufacturing,Small (10-49),West,0% Intro APR,Cold List,750-799,<1 yr,2023-03-29,,0,0,2.0,0.0,-1.0,,Not Acquired,,2023-03
184,100184,Healthcare,Micro (1-9),West,No Annual Fee,Past Inquiry,600-649,1-3 yrs,2024-05-12,,0,0,1.6,0.0,-1.0,,Not Acquired,,2024-05
185,100185,Finance,Micro (1-9),West,No Annual Fee,Cold List,700-749,3-7 yrs,2023-03-12,,0,0,1.67,0.0,-1.0,,Not Acquired,,2023-03
186,100186,Finance,Small (10-49),Southwest,Rewards Points 3x,Cold List,700-749,3-7 yrs,2024-06-29,,0,0,2.07,0.0,-1.0,,Not Acquired,,2024-06
187,100187,Finance,Large (250+),Northeast,Cash Back 2%,Cold List,600-649,3-7 yrs,2023-05-09,,0,0,1.86,0.0,-1.0,,Not Acquired,,2023-05
188,100188,Healthcare,Micro (1-9),Southwest,No Annual Fee,Past Inquiry,650-699,15+ yrs,2023-05-12,,0,0,1.64,0.0,-1.0,,Not Acquired,,2023-05
189,100189,Education,Small (10-49),Midwest,No Annual Fee,Past Inquiry,600-649,7-15 yrs,2024-11-06,,0,0,1.57,0.0,-1.0,,Not Acquired,,2024-11
190,100190,Technology,Micro (1-9),Northeast,No Annual Fee,Lookalike Audience,800+,15+ yrs,2024-05-01,,0,0,1.73,0.0,-1.0,,Not Acquired,,2024-05
191,100191,Technology,Micro (1-9),Midwest,Rewards Points 3x,Cold List,600-649,1-3 yrs,2024-07-16,,0,0,2.05,0.0,-1.0,,Not Acquired,,2024-07
192,100192,Retail,Micro (1-9),Northeast,Cash Back 2%,Cold List,750-799,7-15 yrs,2023-06-19,,0,0,1.82,0.0,-1.0,,Not Acquired,,2023-06
193,100193,Real Estate,Small (10-49),Southeast,Rewards Points 3x,Past Inquiry,750-799,7-15 yrs,2023-09-29,2023-10-22,1,1,2.12,8783.04,81.8589,2.12,Mid Value,23 days,2023-09
194,100194,Real Estate,Micro (1-9),Southeast,Cash Back 2%,Cold List,800+,1-3 yrs,2024-09-13,,0,0,1.82,0.0,-1.0,,Not Acquired,,2024-09
195,100195,Finance,Small (10-49),Midwest,Cash Back 2%,Lookalike Audience,750-799,15+ yrs,2024-03-09,,0,0,1.87,0.0,-1.0,,Not Acquired,,2024-03
196,100196,Healthcare,Small (10-49),West,Travel Miles 2x,Cold List,700-749,7-15 yrs,2023-08-05,,0,0,2.2,0.0,-1.0,,Not Acquired,,2023-08
197,100197,Healthcare,Micro (1-9),Southwest,0% Intro APR,Partner Referral,700-749,7-15 yrs,2024-07-06,,0,0,1.92,0.0,-1.0,,Not Acquired,,2024-07
198,100198,Retail,Small (10-49),Midwest,No Annual Fee,Cold List,650-699,7-15 yrs,2024-12-07,,0,0,1.64,0.0,-1.0,,Not Acquired,,2024-12
199,100199,Hospitality,Micro (1-9),West,0% Intro APR,Partner Referral,650-699,7-15 yrs,2023-07-25,,0,0,2.01,0.0,-1.0,,Not Acquired,,2023-07
200,100200,Education,Small (10-49),Southeast,Cash Back 2%,Cold List,750-799,15+ yrs,2024-12-31,,0,0,1.86,0.0,-1.0,,Not Acquired,,2024-12
201,100201,Logistics,Large (250+),Northeast,Travel Miles 2x,Cold List,800+,3-7 yrs,2023-11-16,,0,0,2.33,0.0,-1.0,,Not Acquired,,2023-11
202,100202,Manufacturing,Medium (50-249),Midwest,Rewards Points 3x,Cold List,750-799,3-7 yrs,2024-02-13,,0,0,2.0,0.0,-1.0,,Not Acquired,,2024-02
203,100203,Logistics,Small (10-49),Northeast,Travel Miles 2x,Lookalike Audience,750-799,<1 yr,2024-11-18,,0,0,2.19,0.0,-1.0,,Not Acquired,,2024-11
204,100204,Hospitality,Small (10-49),Southeast,0% Intro APR,Cold List,600-649,3-7 yrs,2024-10-27,,0,0,1.87,0.0,-1.0,,Not Acquired,,2024-10
205,100205,Real Estate,Medium (50-249),Southwest,0% Intro APR,Lookalike Audience,600-649,1-3 yrs,2024-01-18,,0,0,1.94,0.0,-1.0,,Not Acquired,,2024-01
206,100206,Logistics,Large (250+),West,Cash Back 2%,Lookalike Audience,700-749,15+ yrs,2024-03-24,,0,0,1.73,0.0,-1.0,,Not Acquired,,2024-03
207,100207,Education,Small (10-49),West,Cash Back 2%,Lookalike Audience,700-749,7-15 yrs,2024-06-13,,0,0,1.84,0.0,-1.0,,Not Acquired,,2024-06
208,100208,Construction,Small (10-49),West,0% Intro APR,Partner Referral,750-799,1-3 yrs,2024-04-07,,0,0,2.02,0.0,-1.0,,Not Acquired,,2024-04
209,100209,Retail,Small (10-49),West,Travel Miles 2x,Cold List,700-749,7-15 yrs,2023-05-04,,0,0,2.25,0.0,-1.0,,Not Acquired,,2023-05
210,100210,Construction,Micro (1-9),Southwest,Travel Miles 2x,Cold List,600-649,<1 yr,2023-09-11,,0,0,2.35,0.0,-1.0,,Not Acquired,,2023-09
211,100211,Construction,Micro (1-9),Midwest,Travel Miles 2x,Past Inquiry,750-799,3-7 yrs,2023-08-19,,0,0,2.23,0.0,-1.0,,Not Acquired,,2023-08
212,100212,Logistics,Small (10-49),Midwest,Travel Miles 2x,Lookalike Audience,750-799,1-3 yrs,2023-03-07,,0,0,2.21,0.0,-1.0,,Not Acquired,,2023-03
213,100213,Healthcare,Medium (50-249),Midwest,Travel Miles 2x,Cold List,750-799,7-15 yrs,2023-12-13,,0,0,2.32,0.0,-1.0,,Not Acquired,,2023-12
214,100214,Finance,Large (250+),Southeast,No Annual Fee,Past Inquiry,800+,7-15 yrs,2023-01-22,,0,0,1.64,0.0,-1.0,,Not Acquired,,2023-01
215,100215,Logistics,Micro (1-9),Northeast,Rewards Points 3x,Past Inquiry,700-749,15+ yrs,2024-08-25,,0,0,2.14,0.0,-1.0,,Not Acquired,,2024-08
216,100216,Healthcare,Small (10-49),Midwest,Cash Back 2%,Past Inquiry,750-799,3-7 yrs,2024-07-21,,0,0,1.75,0.0,-1.0,,Not Acquired,,2024-07
217,100217,Finance,Large (250+),Northeast,Rewards Points 3x,Cold List,650-699,15+ yrs,2023-08-24,,0,0,2.15,0.0,-1.0,,Not Acquired,,2023-08
218,100218,Construction,Medium (50-249),Southeast,0% Intro APR,Cold List,650-699,3-7 yrs,2024-08-25,,0,0,1.9,0.0,-1.0,,Not Acquired,,2024-08
219,100219,Manufacturing,Small (10-49),West,Travel Miles 2x,Partner Referral,750-799,<1 yr,2023-08-14,,0,0,2.36,0.0,-1.0,,Not Acquired,,2023-08
220,100220,Logistics,Micro (1-9),Midwest,Travel Miles 2x,Lookalike Audience,750-799,3-7 yrs,2023-01-08,,0,0,2.29,0.0,-1.0,,Not Acquired,,2023-01
221,100221,Technology,Small (10-49),Midwest,Travel Miles 2x,Lookalike Audience,750-799,15+ yrs,2023-03-14,,0,0,2.27,0.0,-1.0,,Not Acquired,,2023-03
222,100222,Hospitality,Small (10-49),Southwest,Travel Miles 2x,Lookalike Audience,800+,1-3 yrs,2024-12-25,,0,0,2.22,0.0,-1.0,,Not Acquired,,2024-12
223,100223,Construction,Micro (1-9),Northeast,No Annual Fee,Past Inquiry,800+,15+ yrs,2024-10-08,,0,0,1.7,0.0,-1.0,,Not Acquired,,2024-10
224,100224,Logistics,Medium (50-249),Northeast,No Annual Fee,Partner Referral,800+,3-7 yrs,2023-03-02,,0,0,1.59,0.0,-1.0,,Not Acquired,,2023-03
225,100225,Education,Micro (1-9),West,Cash Back 2%,Cold List,700-749,15+ yrs,2023-08-23,,0,0,1.75,0.0,-1.0,,Not Acquired,,2023-08
226,100226,Logistics,Medium (50-249),Southeast,0% Intro APR,Past Inquiry,700-749,3-7 yrs,2023-03-11,,0,0,1.98,0.0,-1.0,,Not Acquired,,2023-03
227,100227,Construction,Medium (50-249),Southwest,Rewards Points 3x,Cold List,700-749,15+ yrs,2023-02-02,,0,0,2.15,0.0,-1.0,,Not Acquired,,2023-02
228,100228,Technology,Small (10-49),Southeast,0% Intro APR,Past Inquiry,700-749,15+ yrs,2023-12-05,,0,0,2.02,0.0,-1.0,,Not Acquired,,2023-12
229,100229,Technology,Micro (1-9),West,Rewards Points 3x,Cold List,800+,1-3 yrs,2023-03-14,,0,0,2.03,0.0,-1.0,,Not Acquired,,2023-03
230,100230,Hospitality,Micro (1-9),Midwest,Travel Miles 2x,Partner Referral,750-799,3-7 yrs,2024-06-10,,0,0,2.15,0.0,-1.0,,Not Acquired,,2024-06
231,100231,Manufacturing,Large (250+),Southwest,Cash Back 2%,Past Inquiry,800+,7-15 yrs,2023-09-01,,0,0,1.76,0.0,-1.0,,Not Acquired,,2023-09
232,100232,Education,Micro (1-9),Southeast,Travel Miles 2x,Cold List,700-749,<1 yr,2023-10-13,,0,0,2.32,0.0,-1.0,,Not Acquired,,2023-10
233,100233,Hospitality,Medium (50-249),Southeast,Cash Back 2%,Cold List,600-649,15+ yrs,2024-11-16,,0,0,1.85,0.0,-1.0,,Not Acquired,,2024-11
234,100234,Logistics,Micro (1-9),Northeast,Travel Miles 2x,Lookalike Audience,600-649,3-7 yrs,2024-05-12,,0,0,2.16,0.0,-1.0,,Not Acquired,,2024-05
235,100235,Logistics,Micro (1-9),Southwest,Cash Back 2%,Past Inquiry,700-749,<1 yr,2023-08-08,,0,0,1.84,0.0,-1.0,,Not Acquired,,2023-08
236,100236,Hospitality,Medium (50-249),West,Cash Back 2%,Partner Referral,650-699,3-7 yrs,2024-07-06,,0,0,1.86,0.0,-1.0,,Not Acquired,,2024-07
237,100237,Healthcare,Small (10-49),West,No Annual Fee,Cold List,700-749,<1 yr,2023-05-16,,0,0,1.69,0.0,-1.0,,Not Acquired,,2023-05
238,100238,Technology,Medium (50-249),Northeast,No Annual Fee,Past Inquiry,650-699,3-7 yrs,2024-08-07,,0,0,1.64,0.0,-1.0,,Not Acquired,,2024-08
239,100239,Manufacturing,Small (10-49),West,0% Intro APR,Lookalike Audience,650-699,1-3 yrs,2024-08-13,,0,0,1.98,0.0,-1.0,,Not Acquired,,2024-08
240,100240,Technology,Small (10-49),Southeast,Rewards Points 3x,Lookalike Audience,800+,<1 yr,2024-04-29,,0,0,2.08,0.0,-1.0,,Not Acquired,,2024-04
241,100241,Construction,Micro (1-9),Midwest,Travel Miles 2x,Lookalike Audience,700-749,3-7 yrs,2023-09-06,,0,0,2.28,0.0,-1.0,,Not Acquired,,2023-09
242,100242,Manufacturing,Micro (1-9),West,No Annual Fee,Cold List,650-699,3-7 yrs,2024-04-29,,0,0,1.57,0.0,-1.0,,Not Acquired,,2024-04
243,100243,Finance,Small (10-49),Southeast,0% Intro APR,Cold List,750-799,7-15 yrs,2024-02-21,,0,0,1.91,0.0,-1.0,,Not Acquired,,2024-02
244,100244,Education,Small (10-49),West,0% Intro APR,Cold List,700-749,7-15 yrs,2023-07-14,,0,0,1.88,0.0,-1.0,,Not Acquired,,2023-07
245,100245,Hospitality,Large (250+),West,No Annual Fee,Lookalike Audience,750-799,<1 yr,2023-04-07,,0,0,1.73,0.0,-1.0,,Not Acquired,,2023-04
246,100246,Education,Medium (50-249),Northeast,Travel Miles 2x,Past Inquiry,700-749,1-3 yrs,2023-04-10,,0,0,2.24,0.0,-1.0,,Not Acquired,,2023-04
247,100247,Hospitality,Medium (50-249),Northeast,Travel Miles 2x,Cold List,750-799,3-7 yrs,2024-11-05,,0,0,2.29,0.0,-1.0,,Not Acquired,,2024-11
248,100248,Real Estate,Small (10-49),Midwest,Cash Back 2%,Lookalike Audience,800+,<1 yr,2024-03-17,,0,0,1.73,0.0,-1.0,,Not Acquired,,2024-03
249,100249,Hospitality,Medium (50-249),Northeast,Travel Miles 2x,Cold List,650-699,7-15 yrs,2023-12-29,,0,0,2.15,0.0,-1.0,,Not Acquired,,2023-12
250,100250,Logistics,Medium (50-249),Northeast,Travel Miles 2x,Cold List,700-749,15+ yrs,2024-03-09,,0,0,2.15,0.0,-1.0,,Not Acquired,,2024-03
251,100251,Healthcare,Small (10-49),Midwest,Travel Miles 2x,Lookalike Audience,600-649,3-7 yrs,2024-02-25,,0,0,2.34,0.0,-1.0,,Not Acquired,,2024-02
252,100252,Construction,Medium (50-249),Northeast,Rewards Points 3x,Cold List,700-749,1-3 yrs,2024-04-23,,0,0,2.18,0.0,-1.0,,Not Acquired,,2024-04
253,100253,Real Estate,Small (10-49),Southwest,0% Intro APR,Cold List,750-799,7-15 yrs,2023-02-25,,0,0,1.91,0.0,-1.0,,Not Acquired,,2023-02
254,100254,Healthcare,Medium (50-249),Southwest,Cash Back 2%,Cold List,650-699,1-3 yrs,2024-11-20,2024-12-17,1,1,1.89,27523.33,290.2522,1.89,High Value,27 days,2024-11
255,100255,Construction,Large (250+),Midwest,Rewards Points 3x,Cold List,650-699,15+ yrs,2024-10-23,,0,0,2.1,0.0,-1.0,,Not Acquired,,2024-10
256,100256,Finance,Large (250+),West,0% Intro APR,Partner Referral,650-699,15+ yrs,2023-04-11,,0,0,2.04,0.0,-1.0,,Not Acquired,,2023-04
257,100257,Manufacturing,Micro (1-9),Southwest,No Annual Fee,Cold List,750-799,3-7 yrs,2023-03-04,,0,0,1.69,0.0,-1.0,,Not Acquired,,2023-03
258,100258,Real Estate,Medium (50-249),West,0% Intro APR,Cold List,750-799,7-15 yrs,2024-02-17,,0,0,1.9,0.0,-1.0,,Not Acquired,,2024-02
259,100259,Retail,Small (10-49),West,0% Intro APR,Cold List,750-799,3-7 yrs,2023-12-14,,0,0,2.01,0.0,-1.0,,Not Acquired,,2023-12
260,100260,Construction,Small (10-49),Southeast,0% Intro APR,Cold List,700-749,1-3 yrs,2023-04-22,,0,0,1.95,0.0,-1.0,,Not Acquired,,2023-04
261,100261,Finance,Small (10-49),West,Travel Miles 2x,Cold List,750-799,3-7 yrs,2023-09-12,,0,0,2.15,0.0,-1.0,,Not Acquired,,2023-09
262,100262,Real Estate,Large (250+),Northeast,0% Intro APR,Lookalike Audience,700-749,3-7 yrs,2023-07-16,,0,0,2.02,0.0,-1.0,,Not Acquired,,2023-07
263,100263,Construction,Small (10-49),Midwest,0% Intro APR,Partner Referral,700-749,3-7 yrs,2023-07-14,,0,0,2.03,0.0,-1.0,,Not Acquired,,2023-07
264,100264,Manufacturing,Medium (50-249),Midwest,Cash Back 2%,Cold List,650-699,3-7 yrs,2024-07-03,,0,0,1.76,0.0,-1.0,,Not Acquired,,2024-07
265,100265,Technology,Small (10-49),West,No Annual Fee,Partner Referral,750-799,7-15 yrs,2024-04-04,,0,0,1.68,0.0,-1.0,,Not Acquired,,2024-04
266,100266,Real Estate,Small (10-49),West,Travel Miles 2x,Past Inquiry,600-649,15+ yrs,2023-05-24,,0,0,2.35,0.0,-1.0,,Not Acquired,,2023-05
267,100267,Hospitality,Large (250+),Midwest,Cash Back 2%,Cold List,800+,15+ yrs,2024-03-08,,0,0,1.71,0.0,-1.0,,Not Acquired,,2024-03
268,100268,Logistics,Medium (50-249),Southwest,0% Intro APR,Lookalike Audience,700-749,3-7 yrs,2023-07-07,,0,0,1.87,0.0,-1.0,,Not Acquired,,2023-07
269,100269,Construction,Micro (1-9),Midwest,Travel Miles 2x,Lookalike Audience,800+,7-15 yrs,2023-10-13,,0,0,2.16,0.0,-1.0,,Not Acquired,,2023-10
270,100270,Retail,Small (10-49),Southeast,Travel Miles 2x,Past Inquiry,650-699,1-3 yrs,2024-04-18,,0,0,2.23,0.0,-1.0,,Not Acquired,,2024-04
271,100271,Education,Small (10-49),Midwest,No Annual Fee,Lookalike Audience,600-649,1-3 yrs,2023-09-13,,0,0,1.6,0.0,-1.0,,Not Acquired,,2023-09
272,100272,Technology,Small (10-49),Northeast,Rewards Points 3x,Lookalike Audience,650-699,7-15 yrs,2023-03-19,,0,0,2.14,0.0,-1.0,,Not Acquired,,2023-03
273,100273,Manufacturing,Micro (1-9),Southwest,No Annual Fee,Partner Referral,800+,15+ yrs,2024-03-29,,0,0,1.59,0.0,-1.0,,Not Acquired,,2024-03
274,100274,Logistics,Medium (50-249),Northeast,Cash Back 2%,Lookalike Audience,600-649,15+ yrs,2024-07-17,,0,0,1.84,0.0,-1.0,,Not Acquired,,2024-07
275,100275,Logistics,Micro (1-9),Southwest,Cash Back 2%,Cold List,700-749,15+ yrs,2023-04-11,,0,0,1.73,0.0,-1.0,,Not Acquired,,2023-04
276,100276,Manufacturing,Medium (50-249),Midwest,No Annual Fee,Lookalike Audience,650-699,<1 yr,2023-02-21,,0,0,1.68,0.0,-1.0,,Not Acquired,,2023-02
277,100277,Retail,Large (250+),Northeast,Rewards Points 3x,Cold List,650-699,1-3 yrs,2024-10-29,,0,0,2.03,0.0,-1.0,,Not Acquired,,2024-10
278,100278,Manufacturing,Medium (50-249),Northeast,No Annual Fee,Lookalike Audience,800+,3-7 yrs,2024-07-07,2024-07-14,1,1,1.65,20323.84,245.3496,1.65,High Value,7 days,2024-07
279,100279,Healthcare,Small (10-49),Midwest,Travel Miles 2x,Cold List,700-749,7-15 yrs,2023-04-06,,0,0,2.26,0.0,-1.0,,Not Acquired,,2023-04
280,100280,Logistics,Small (10-49),Midwest,Cash Back 2%,Past Inquiry,800+,1-3 yrs,2023-08-31,,0,0,1.78,0.0,-1.0,,Not Acquired,,2023-08
281,100281,Technology,Micro (1-9),Southwest,Travel Miles 2x,Cold List,650-699,3-7 yrs,2023-06-20,,0,0,2.34,0.0,-1.0,,Not Acquired,,2023-06
282,100282,Logistics,Medium (50-249),Southeast,No Annual Fee,Cold List,700-749,<1 yr,2024-02-21,,0,0,1.63,0.0,-1.0,,Not Acquired,,2024-02
283,100283,Manufacturing,Large (250+),Midwest,Cash Back 2%,Past Inquiry,750-799,15+ yrs,2024-05-12,,0,0,1.76,0.0,-1.0,,Not Acquired,,2024-05
284,100284,Real Estate,Small (10-49),Northeast,Travel Miles 2x,Lookalike Audience,800+,7-15 yrs,2024-05-07,,0,0,2.17,0.0,-1.0,,Not Acquired,,2024-05
285,100285,Real Estate,Medium (50-249),Northeast,Rewards Points 3x,Cold List,750-799,1-3 yrs,2023-08-07,,0,0,2.07,0.0,-1.0,,Not Acquired,,2023-08
286,100286,Logistics,Small (10-49),Midwest,No Annual Fee,Lookalike Audience,800+,15+ yrs,2024-02-15,,0,0,1.57,0.0,-1.0,,Not Acquired,,2024-02
287,100287,Logistics,Micro (1-9),West,0% Intro APR,Cold List,700-749,7-15 yrs,2023-03-02,,0,0,1.9,0.0,-1.0,,Not Acquired,,2023-03
288,100288,Education,Small (10-49),Southwest,Rewards Points 3x,Partner Referral,750-799,7-15 yrs,2023-06-18,,0,0,2.13,0.0,-1.0,,Not Acquired,,2023-06
289,100289,Construction,Small (10-49),Midwest,Rewards Points 3x,Cold List,700-749,1-3 yrs,2024-01-24,,0,0,2.16,0.0,-1.0,,Not Acquired,,2024-01
290,100290,Finance,Small (10-49),Southwest,Travel Miles 2x,Lookalike Audience,750-799,7-15 yrs,2023-01-03,,0,0,2.21,0.0,-1.0,,Not Acquired,,2023-01
291,100291,Logistics,Small (10-49),Southeast,Cash Back 2%,Partner Referral,700-749,3-7 yrs,2024-02-04,,0,0,1.72,0.0,-1.0,,Not Acquired,,2024-02
292,100292,Healthcare,Micro (1-9),West,Rewards Points 3x,Past Inquiry,700-749,7-15 yrs,2023-09-29,,0,0,2.16,0.0,-1.0,,Not Acquired,,2023-09
293,100293,Technology,Micro (1-9),West,Travel Miles 2x,Partner Referral,700-749,3-7 yrs,2024-04-10,,0,0,2.36,0.0,-1.0,,Not Acquired,,2024-04
294,100294,Construction,Micro (1-9),Southwest,0% Intro APR,Lookalike Audience,650-699,3-7 yrs,2023-10-20,,0,0,1.95,0.0,-1.0,,Not Acquired,,2023-10
295,100295,Healthcare,Small (10-49),Southeast,Rewards Points 3x,Cold List,750-799,3-7 yrs,2024-03-09,,0,0,2.07,0.0,-1.0,,Not Acquired,,2024-03
296,100296,Healthcare,Large (250+),West,Rewards Points 3x,Lookalike Audience,750-799,1-3 yrs,2024-12-14,,0,0,2.13,0.0,-1.0,,Not Acquired,,2024-12
297,100297,Hospitality,Medium (50-249),West,Travel Miles 2x,Cold List,650-699,7-15 yrs,2024-07-23,,0,0,2.35,0.0,-1.0,,Not Acquired,,2024-07
298,100298,Hospitality,Medium (50-249),Southeast,0% Intro APR,Cold List,600-649,15+ yrs,2024-11-08,,0,0,2.03,0.0,-1.0,,Not Acquired,,2024-11
299,100299,Construction,Small (10-49),Midwest,Rewards Points 3x,Partner Referral,700-749,7-15 yrs,2024-05-13,,0,0,2.07,0.0,-1.0,,Not Acquired,,2024-05
300,100300,Technology,Micro (1-9),Midwest,Rewards Points 3x,Cold List,700-749,7-15 yrs,2023-06-08,,0,0,2.11,0.0,-1.0,,Not Acquired,,2023-06
301,100301,Healthcare,Large (250+),Southeast,No Annual Fee,Partner Referral,650-699,15+ yrs,2023-07-14,,0,0,1.69,0.0,-1.0,,Not Acquired,,2023-07
302,100302,Construction,Medium (50-249),West,Cash Back 2%,Partner Referral,700-749,7-15 yrs,2023-10-31,,0,0,1.81,0.0,-1.0,,Not Acquired,,2023-10
303,100303,Technology,Micro (1-9),Southeast,No Annual Fee,Lookalike Audience,650-699,7-15 yrs,2023-08-11,,0,0,1.65,0.0,-1.0,,Not Acquired,,2023-08
304,100304,Logistics,Micro (1-9),Southwest,Cash Back 2%,Cold List,600-649,15+ yrs,2023-03-01,,0,0,1.79,0.0,-1.0,,Not Acquired,,2023-03
305,100305,Manufacturing,Small (10-49),Southeast,Travel Miles 2x,Cold List,700-749,<1 yr,2024-08-16,,0,0,2.2,0.0,-1.0,,Not Acquired,,2024-08
306,100306,Finance,Medium (50-249),Northeast,No Annual Fee,Lookalike Audience,650-699,3-7 yrs,2024-07-09,,0,0,1.73,0.0,-1.0,,Not Acquired,,2024-07
307,100307,Manufacturing,Micro (1-9),Midwest,Travel Miles 2x,Partner Referral,750-799,3-7 yrs,2023-03-04,,0,0,2.3,0.0,-1.0,,Not Acquired,,2023-03
308,100308,Healthcare,Medium (50-249),West,Cash Back 2%,Cold List,800+,3-7 yrs,2023-11-18,,0,0,1.77,0.0,-1.0,,Not Acquired,,2023-11
309,100309,Hospitality,Medium (50-249),West,Cash Back 2%,Cold List,650-699,7-15 yrs,2023-02-28,,0,0,1.71,0.0,-1.0,,Not Acquired,,2023-02
310,100310,Retail,Large (250+),Southeast,Cash Back 2%,Cold List,700-749,15+ yrs,2023-02-21,,0,0,1.73,0.0,-1.0,,Not Acquired,,2023-02
311,100311,Logistics,Micro (1-9),Northeast,Cash Back 2%,Lookalike Audience,750-799,1-3 yrs,2024-08-21,,0,0,1.73,0.0,-1.0,,Not Acquired,,2024-08
